n_sim,gamma,MSE,se(MSE),theoretical_MSE
1,0.2060927966344928,0.0060947802435911734,0.0,0.25959305541104866
1,0.20628274056278148,0.009026581658282075,0.0,0.2598944877537945
1,0.2064728595515112,0.00616803526674819,0.0,0.2601963424147233
1,0.2066631537620253,0.005627096562695118,0.0,0.26049862015363046
1,0.2068536233558156,0.0066253237926871865,0.0,0.26080132173208276
1,0.2070442684945228,0.00554598530703369,0.0,0.26110444791342385
1,0.20723508933993662,0.006156489961066443,0.0,0.2614079994627799
1,0.2074260860539959,0.004317991312545872,0.0,0.2617119771470643
1,0.20761725879878867,0.006902456209443104,0.0,0.2620163817349828
1,0.20780860773655238,0.005754903701321034,0.0,0.26232121399703934
1,0.20800013302967393,0.004651765617365394,0.0,0.2626264747055407
1,0.2081918348406901,0.006047722161529691,0.0,0.2629321646346024
1,0.20838371333228722,0.006609174069106629,0.0,0.26323828456015325
1,0.2085757686673017,0.004902356324924594,0.0,0.2635448352599414
1,0.20876800100871998,0.0045695959603236315,0.0,0.2638518175135391
1,0.20896041051967867,0.007884331170666796,0.0,0.26415923210234854
1,0.20915299736346493,0.004775546506388317,0.0,0.26446707980960693
1,0.20934576170351615,0.004899398930142076,0.0,0.2647753614203919
1,0.2095387037034205,0.00569305426633623,0.0,0.265084077721627
1,0.20973182352691694,0.008165992511197501,0.0,0.26539322950208727
1,0.20992512133789518,0.00570154549688018,0.0,0.26570281755240427
1,0.21011859730039623,0.007210821845130179,0.0,0.2660128426650722
1,0.21031225157861208,0.005502263683318565,0.0,0.2663233056344527
1,0.21050608433688603,0.006707997415407502,0.0,0.2666342072567806
1,0.21070009573971316,0.004384702122781248,0.0,0.26694554833017026
1,0.21089428595173962,0.008198048925696208,0.0,0.26725732965461924
1,0.21108865513776384,0.007443011181763281,0.0,0.26756955203201604
1,0.21128320346273582,0.00837149787984425,0.0,0.26788221626614417
1,0.21147793109175766,0.007795640884915895,0.0,0.26819532316268835
1,0.21167283819008373,0.00454924232491486,0.0,0.26850887352924024
1,0.21186792492312043,0.0035891571153881035,0.0,0.26882286817530354
1,0.21206319145642694,0.004673234356412334,0.0,0.26913730791230045
1,0.2122586379557148,0.006674258205800347,0.0,0.26945219355357664
1,0.21245426458684835,0.005285439705891393,0.0,0.26976752591440734
1,0.2126500715158449,0.005482791913683603,0.0,0.2700833058120032
1,0.21284605890887448,0.006328992219618016,0.0,0.2703995340655154
1,0.2130422269322606,0.005739216188442713,0.0,0.2707162114960423
1,0.21323857575247987,0.008631408687990708,0.0,0.27103333892663456
1,0.21343510553616232,0.007073277301538894,0.0,0.2713509171823012
1,0.2136318164500918,0.00404221094975875,0.0,0.2716689470900157
1,0.21382870866120543,0.007034652147912405,0.0,0.271987429478721
1,0.21402578233659464,0.006711074864037575,0.0,0.2723063651793366
1,0.21422303764350456,0.005624037564790047,0.0,0.27262575502476327
1,0.21442047474933454,0.012148792207387479,0.0,0.2729455998498898
1,0.2146180938216384,0.0057413351481647576,0.0,0.2732659004915989
1,0.21481589502812398,0.008866309269520551,0.0,0.27358665778877217
1,0.2150138785366541,0.0071312624616175916,0.0,0.27390787258229754
1,0.2152120445152461,0.006102025689749199,0.0,0.2742295457150744
1,0.21541039313207203,0.006987452908873455,0.0,0.27455167803201935
1,0.21560892455545935,0.005064989480717161,0.0,0.27487427038007356
1,0.21580763895389013,0.0053864238371771475,0.0,0.2751973236082069
1,0.21600653649600218,0.006791202577869312,0.0,0.27552083856742604
1,0.2162056173505885,0.007431553803438023,0.0,0.27584481611077905
1,0.21640488168659758,0.005436072622834345,0.0,0.27616925709336215
1,0.21660432967313398,0.004506865771184896,0.0,0.2764941623723264
1,0.2168039614794576,0.011055342186366146,0.0,0.2768195328068824
1,0.2170037772749848,0.011551614592228534,0.0,0.27714536925830807
1,0.21720377722928783,0.003213054538502381,0.0,0.2774716725899541
1,0.21740396151209526,0.005962135597615392,0.0,0.27779844366725004
1,0.21760433029329224,0.005614911434191702,0.0,0.2781256833577112
1,0.21780488374292017,0.005382483992999261,0.0,0.2784533925309442
1,0.21800562203117754,0.007654640679058638,0.0,0.27878157205865395
1,0.21820654532841946,0.004674750263834617,0.0,0.27911022281464953
1,0.21840765380515806,0.00885920874155749,0.0,0.27943934567485074
1,0.21860894763206282,0.006179449789821811,0.0,0.27976894151729476
1,0.21881042697996025,0.005213003772213173,0.0,0.28009901122214176
1,0.2190120920198345,0.005957580345689769,0.0,0.28042955567168226
1,0.2192139429228272,0.005413595827676771,0.0,0.280760575750343
1,0.21941597986023767,0.0063488021408746684,0.0,0.28109207234469336
1,0.2196182030035233,0.006307684427062027,0.0,0.28142404634345264
1,0.21982061252429935,0.008371122394975342,0.0,0.2817564986374956
1,0.22002320859433924,0.003388552278535649,0.0,0.2820894301198593
1,0.22022599138557478,0.0054383294733667785,0.0,0.2824228416857504
1,0.22042896107009613,0.00806554021026709,0.0,0.28275673423255054
1,0.22063211782015224,0.007621837320103958,0.0,0.28309110865982406
1,0.22083546180815064,0.004554870408490784,0.0,0.28342596586932395
1,0.2210389932066578,0.00784972526905778,0.0,0.28376130676499867
1,0.22124271218839936,0.005033563720514319,0.0,0.2840971322529993
1,0.22144661892625986,0.004607577811783307,0.0,0.2844334432416853
1,0.2216507135932835,0.005991774268142091,0.0,0.28477024064163237
1,0.2218549963626738,0.00624063631412749,0.0,0.28510752536563844
1,0.22205946740779392,0.0072939782691677476,0.0,0.2854452983287307
1,0.2222641269021669,0.005267781267727431,0.0,0.28578356044817266
1,0.22246897501947546,0.005450202325398084,0.0,0.2861223126434702
1,0.2226740119335627,0.005006160092838708,0.0,0.28646155583637967
1,0.22287923781843177,0.006028996919482486,0.0,0.2868012909509137
1,0.22308465284824613,0.006457537187838382,0.0,0.28714151891334866
1,0.22329025719733003,0.0056265923009865,0.0,0.28748224065223155
1,0.22349605104016798,0.00847776569301816,0.0,0.2878234570983866
1,0.22370203455140567,0.006360815457094313,0.0,0.28816516918492296
1,0.22390820790584956,0.006876201365887127,0.0,0.2885073778472411
1,0.2241145712784672,0.00717970908915585,0.0,0.2888500840230401
1,0.22432112484438763,0.005702156602613956,0.0,0.2891932886523248
1,0.2245278687789009,0.0043445588917519,0.0,0.2895369926774126
1,0.224734803257459,0.006600544914766823,0.0,0.2898811970429411
1,0.22494192845567543,0.005254997721246348,0.0,0.29022590269587467
1,0.2251492445493255,0.0062842246705088756,0.0,0.29057111058551205
1,0.2253567517143468,0.009031920184543648,0.0,0.29091682166349364
1,0.2255644501268386,0.009067466054884033,0.0,0.2912630368838078
1,0.22577233996306292,0.0048077107243869035,0.0,0.29160975720279964
1,0.22598042139944402,0.008685350588784483,0.0,0.29195698357917704
1,0.2261886946125687,0.006009122887473881,0.0,0.2923047169740183
1,0.22639715977918684,0.006001904804034215,0.0,0.29265295835078015
1,0.2266058170762107,0.007334295530787468,0.0,0.29300170867530373
1,0.226814666680716,0.008704133702260336,0.0,0.29335096891582363
1,0.22702370876994157,0.0050754955079697186,0.0,0.29370074004297403
1,0.22723294352128948,0.005894816030152492,0.0,0.29405102302979663
1,0.2274423711123255,0.004369580381646998,0.0,0.2944018188517485
1,0.22765199172077868,0.003972398696518645,0.0,0.2947531284867084
1,0.22786180552454238,0.010701146812041758,0.0,0.29510495291498623
1,0.22807181270167354,0.005294078154084113,0.0,0.2954572931193285
1,0.22828201343039325,0.00868742850387948,0.0,0.2958101500849273
1,0.22849240788908712,0.007149069972842294,0.0,0.2961635247994277
1,0.22870299625630475,0.006449684415935038,0.0,0.2965174182529349
1,0.22891377871076068,0.00336816645045049,0.0,0.29687183143802237
1,0.22912475543133395,0.006331881427200354,0.0,0.2972267653497395
1,0.22933592659706845,0.005395061089836477,0.0,0.297582220985619
1,0.22954729238717334,0.006919258741354906,0.0,0.2979381993456853
1,0.2297588529810225,0.0053726651070160995,0.0,0.2982947014324614
1,0.2299706085581556,0.004108537900174726,0.0,0.2986517282509779
1,0.23018255929827747,0.00460545155756325,0.0,0.2990092808087797
1,0.23039470538125859,0.005063646381661421,0.0,0.29936736011593446
1,0.23060704698713544,0.008879275431765475,0.0,0.29972596718504074
1,0.23081958429611021,0.006818742814196279,0.0,0.30008510303123537
1,0.23103231748855124,0.005930206840313842,0.0,0.30044476867220166
1,0.2312452467449931,0.008776835414083015,0.0,0.3008049651281776
1,0.2314583722461367,0.005925992161160447,0.0,0.30116569342196337
1,0.2316716941728496,0.006660549899476703,0.0,0.30152695457893025
1,0.23188521270616602,0.0063142446645407515,0.0,0.3018887496270279
1,0.232098928027287,0.006786135019857954,0.0,0.30225107959679276
1,0.23231284031758054,0.008421853855191579,0.0,0.3026139455213564
1,0.2325269497585818,0.006539331712506896,0.0,0.3029773484364533
1,0.23274125653199346,0.007420728736111076,0.0,0.30334128938042976
1,0.2329557608196854,0.005411290329526446,0.0,0.3037057693942511
1,0.23317046280369516,0.005156389542026176,0.0,0.3040707895215108
1,0.23338536266622834,0.007446266008267535,0.0,0.304436350808439
1,0.23360046058965794,0.0056555427042271076,0.0,0.30480245430390934
1,0.23381575675652555,0.012414114674454729,0.0,0.30516910105944933
1,0.23403125134954078,0.0046293654403202125,0.0,0.30553629212924743
1,0.23424694455158152,0.007809982006943867,0.0,0.3059040285701616
1,0.23446283654569455,0.007580805946740075,0.0,0.3062723114417286
1,0.2346789275150949,0.005832674424213914,0.0,0.3066411418061713
1,0.23489521764316684,0.005844216186199784,0.0,0.30701052072840834
1,0.2351117071134635,0.005673558434184101,0.0,0.30738044927606173
1,0.23532839610970713,0.007918603548266132,0.0,0.3077509285194662
1,0.2355452848157895,0.0075732486067109795,0.0,0.3081219595316777
1,0.23576237341577155,0.0069208602636422634,0.0,0.3084935433884812
1,0.23597966209388418,0.008199001313019086,0.0,0.3088656811684008
1,0.2361971510345279,0.006005988626697127,0.0,0.3092383739527073
1,0.23641484042227318,0.007005684097175299,0.0,0.3096116228254277
1,0.23663273044186076,0.005250501137334094,0.0,0.3099854288733536
1,0.23685082127820134,0.006492592249864925,0.0,0.31035979318605
1,0.23706911311637635,0.008155992918458048,0.0,0.31073471685586446
1,0.23728760614163763,0.00693885448595801,0.0,0.31111020097793574
1,0.23750630053940774,0.006049850030069441,0.0,0.31148624665020297
1,0.23772519649528037,0.007789534097933341,0.0,0.3118628549734144
1,0.23794429419501983,0.005649585781938418,0.0,0.3122400270511364
1,0.2381635938245621,0.007461818012566337,0.0,0.31261776398976276
1,0.2383830955700142,0.007323279451854569,0.0,0.31299606689852344
1,0.23860279961765476,0.00780466182350531,0.0,0.31337493688949386
1,0.2388227061539343,0.005570861948089058,0.0,0.3137543750776043
1,0.23904281536547478,0.005867909351948951,0.0,0.3141343825806481
1,0.23926312743907055,0.0038931859575095963,0.0,0.3145149605192922
1,0.2394836425616879,0.007891518528184115,0.0,0.31489611001708556
1,0.23970436092046538,0.007397214607248556,0.0,0.3152778322004684
1,0.23992528270271432,0.004770797503585007,0.0,0.31566012819878214
1,0.24014640809591828,0.004758126858324589,0.0,0.316042999144278
1,0.24036773728773395,0.007746023490811456,0.0,0.31642644617212706
1,0.24058927046599082,0.0029217239395626857,0.0,0.3168104704204293
1,0.2408110078186914,0.005764014829483285,0.0,0.31719507303022276
1,0.24103294953401186,0.009286263924074169,0.0,0.31758025514549443
1,0.24125509580030116,0.008192421239613194,0.0,0.31796601791318746
1,0.24147744680608246,0.00806227742415354,0.0,0.3183523624832133
1,0.24170000274005238,0.007366955906292987,0.0,0.31873929000845935
1,0.24192276379108138,0.006173849168471084,0.0,0.31912680164479945
1,0.24214573014821428,0.008125398883609128,0.0,0.31951489855110393
1,0.24236890200066988,0.005632859948608034,0.0,0.3199035818892484
1,0.24259227953784143,0.009877245256468893,0.0,0.32029285282412406
1,0.24281586294929677,0.003903710924748402,0.0,0.3206827125236475
1,0.2430396524247784,0.005228782804956797,0.0,0.3210731621587705
1,0.24326364815420384,0.0049771420569135584,0.0,0.32146420290349004
1,0.24348785032766546,0.006145425174651348,0.0,0.3218558359348577
1,0.2437122591354309,0.00579101138602101,0.0,0.32224806243299037
1,0.24393687476794318,0.007022711535261979,0.0,0.3226408835810795
1,0.24416169741582078,0.005705906794642672,0.0,0.32303430056540167
1,0.244386727269858,0.008201039787368289,0.0,0.32342831457532867
1,0.24461196452102485,0.009137653013245687,0.0,0.3238229268033372
1,0.24483740936046738,0.004586976619611531,0.0,0.32421813844501923
1,0.24506306197950783,0.004656078997433084,0.0,0.3246139506990924
1,0.24528892256964466,0.007141258037642256,0.0,0.3250103647674098
1,0.24551499132255308,0.007335024518062916,0.0,0.325407381854971
1,0.2457412684300847,0.006587202228956973,0.0,0.32580500316993144
1,0.24596775408426802,0.009154352041884216,0.0,0.3262032299236132
1,0.2461944484773087,0.004817700161272566,0.0,0.32660206333051617
1,0.24642135180158917,0.004485090365115431,0.0,0.3270015046083266
1,0.24664846424966955,0.007099832954479221,0.0,0.32740155497792967
1,0.2468757860142872,0.007818320544715448,0.0,0.3278022156634185
1,0.24710331728835716,0.00665398393875319,0.0,0.3282034878921056
1,0.24733105826497245,0.006155878996966302,0.0,0.3286053728945333
1,0.2475590091374037,0.008635398935803435,0.0,0.32900787190448344
1,0.24778717009909998,0.004694200350063298,0.0,0.3294109861589899
1,0.2480155413436885,0.005407807746823054,0.0,0.3298147168983475
1,0.2482441230649749,0.007682945394359255,0.0,0.33021906536612394
1,0.2484729154569437,0.00692113243657349,0.0,0.3306240328091705
1,0.2487019187137577,0.007456301618121994,0.0,0.33102962047763174
1,0.24893113302975925,0.004888630717193322,0.0,0.3314358296249584
1,0.24916055859946934,0.007427667931335243,0.0,0.3318426615079164
1,0.24939019561758838,0.005237417067802189,0.0,0.332250117386599
1,0.2496200442789965,0.0074596211906017606,0.0,0.3326581985244379
1,0.24985010477875289,0.006580770096167964,0.0,0.33306690618821294
1,0.25008037731209704,0.007548287284623376,0.0,0.3334762416480652
1,0.2503108620744481,0.004432510983458435,0.0,0.3338862061775067
1,0.2505415592614053,0.007258347309422379,0.0,0.33429680105343196
1,0.2507724690687485,0.00903253421478725,0.0,0.33470802755612994
1,0.2510035916924374,0.007122559995458763,0.0,0.3351198869692938
1,0.25123492732861286,0.006672481152567562,0.0,0.3355323805800342
1,0.2514664761735962,0.008284083257719212,0.0,0.3359455096788892
1,0.2516982384238898,0.007710632083148198,0.0,0.33635927555983625
1,0.2519302142761772,0.00819269340943619,0.0,0.336773679520304
1,0.25216240392732286,0.006223510674445082,0.0,0.3371887228611825
1,0.2523948075743732,0.003490340240077937,0.0,0.33760440688683674
1,0.2526274254145559,0.008811888280021147,0.0,0.33802073290511686
1,0.2528602576452805,0.008333450868963335,0.0,0.33843770222736996
1,0.2530933044641386,0.007844495063802486,0.0,0.3388553161684527
1,0.2533265660689035,0.009342376778016089,0.0,0.3392735760467415
1,0.2535600426575314,0.007919108675008378,0.0,0.3396924831841463
1,0.25379373442816044,0.004887352397243963,0.0,0.3401120389061206
1,0.25402764157911156,0.007601172187026162,0.0,0.3405322445416744
1,0.2542617643088886,0.005929772219308939,0.0,0.3409531014233862
1,0.25449610281617796,0.004659117824567216,0.0,0.341374610887414
1,0.2547306572998496,0.008400770603953027,0.0,0.34179677427350885
1,0.2549654279589566,0.006635951168557006,0.0,0.3422195929250257
1,0.2552004149927353,0.006551992405216889,0.0,0.3426430681889359
1,0.2554356186006061,0.0068842799495455985,0.0,0.3430672014158399
1,0.2556710389821728,0.00767863942486814,0.0,0.3434919939599788
1,0.2559066763372233,0.004505938799714768,0.0,0.34391744717924694
1,0.25614253086572963,0.0036996236244563503,0.0,0.34434356243520425
1,0.25637860276784813,0.007144845498501828,0.0,0.3447703410930886
1,0.25661489224391965,0.009261676624206577,0.0,0.3451977845218284
1,0.2568513994944696,0.00595838161857307,0.0,0.345625894094055
1,0.25708812472020826,0.0064571099073476145,0.0,0.34605467118611477
1,0.25732506812203093,0.004955282900716247,0.0,0.34648411717808286
1,0.25756222990101785,0.0064131967358480885,0.0,0.3469142334537742
1,0.2577996102584349,0.0059631522097925785,0.0,0.34734502140075807
1,0.2580372093957333,0.0066157852827186964,0.0,0.34777648241036935
1,0.2582750275145499,0.0053366762868240335,0.0,0.3482086178777219
1,0.2585130648167074,0.010262525518861842,0.0,0.3486414292017215
1,0.2587513215042145,0.007929072613352323,0.0,0.3490749177850786
1,0.25898979777926623,0.005931022687082252,0.0,0.34950908503432154
1,0.2592284938442438,0.007268337242733826,0.0,0.349943932359809
1,0.2594674099017149,0.008657145288096304,0.0,0.3503794611757436
1,0.2597065461544343,0.00609022254023902,0.0,0.35081567290018517
1,0.25994590280534297,0.008053571390369134,0.0,0.35125256895506274
1,0.26018548005756953,0.008519498882428598,0.0,0.3516901507661896
1,0.26042527811442956,0.005666898287324761,0.0,0.3521284197632751
1,0.260665297179426,0.007041837011225469,0.0,0.3525673773799385
1,0.26090553745624945,0.009955643742520705,0.0,0.35300702505372267
1,0.26114599914877806,0.005934681464747151,0.0,0.35344736422610684
1,0.2613866824610782,0.005154710019379157,0.0,0.3538883963425209
1,0.26162758759740395,0.005818270488983297,0.0,0.35433012285235815
1,0.26186871476219786,0.006015972978954559,0.0,0.35477254520898976
1,0.26211006416009097,0.0096242626924235,0.0,0.3552156648697778
1,0.26235163599590255,0.007413463215410093,0.0,0.3556594832960889
1,0.2625934304746412,0.007328683883334121,0.0,0.3561040019533088
1,0.26283544780150386,0.006986070815418965,0.0,0.3565492223108555
1,0.26307768818187705,0.005009234240215875,0.0,0.3569951458421933
1,0.2633201518213365,0.007089503171054631,0.0,0.3574417740248471
1,0.2635628389256471,0.0069724386719428105,0.0,0.35788910834041543
1,0.2638057497007637,0.007954570032513144,0.0,0.3583371502745861
1,0.26404888435283097,0.006236389197744444,0.0,0.3587859013171491
1,0.2642922430881833,0.008921250746240377,0.0,0.3592353629620108
1,0.26453582611334564,0.005323738790334178,0.0,0.35968553670720943
1,0.2647796336350328,0.008869882091008202,0.0,0.36013642405492724
1,0.26502366586015064,0.005176840628629516,0.0,0.3605880265115075
1,0.26526792299579527,0.006946293679632036,0.0,0.36104034558746667
1,0.26551240524925385,0.006591666385367561,0.0,0.36149338279751
1,0.2657571128280047,0.011405697505899731,0.0,0.361947139660546
1,0.26600204593971705,0.005427801255287163,0.0,0.36240161769970053
1,0.2662472047922519,0.0037753016423559896,0.0,0.3628568184423326
1,0.2664925895936615,0.007325262778140965,0.0,0.3633127434200475
1,0.26673820055219,0.004659737627616543,0.0,0.36376939416871273
1,0.26698403787627367,0.0047893261863893345,0.0,0.3642267722284733
1,0.2672301017745404,0.004585116103595023,0.0,0.3646848791437646
1,0.2674763924558108,0.009188258380080581,0.0,0.36514371646332966
1,0.2677229101290977,0.006738741260435763,0.0,0.3656032857402329
1,0.26796965500360664,0.008682532651080913,0.0,0.36606358853187554
1,0.26821662728873613,0.00839193631202322,0.0,0.36652462640001116
1,0.2684638271940773,0.008304983203584278,0.0,0.36698640091075996
1,0.2687112549294148,0.004154303232585059,0.0,0.36744891363462506
1,0.26895891070472644,0.005681211577257146,0.0,0.3679121661465074
1,0.2692067947301836,0.007739257820745384,0.0,0.3683761600257212
1,0.2694549072161514,0.008465806234224238,0.0,0.3688408968560095
1,0.2697032483731888,0.00550411558492148,0.0,0.3693063782255598
1,0.26995181841204885,0.007243026899821774,0.0,0.3697726057270193
1,0.2702006175436788,0.005949883283242524,0.0,0.3702395809575112
1,0.2704496459792203,0.006565686323265524,0.0,0.3707073055186498
1,0.2706989039300096,0.008226176320461864,0.0,0.3711757810165568
1,0.27094839160757794,0.007346928655004402,0.0,0.3716450090618773
1,0.2711981092236512,0.006105040813136429,0.0,0.3721149912697951
1,0.2714480569901505,0.006902162306953384,0.0,0.3725857292600491
1,0.27169823511919233,0.006959104924686232,0.0,0.37305722465694957
1,0.27194864382308875,0.00698146470270029,0.0,0.3735294790893943
1,0.27219928331434734,0.006632374060198761,0.0,0.3740024941908845
1,0.27245015380567156,0.005859631400701765,0.0,0.37447627159954094
1,0.272701255509961,0.009281912007528452,0.0,0.3749508129581212
1,0.27295258864031124,0.007989928190585492,0.0,0.375426119914035
1,0.2732041534100147,0.00637066653623422,0.0,0.375902194119362
1,0.27345595003255996,0.007800568679841997,0.0,0.3763790372308669
1,0.27370797872163244,0.006603442110167741,0.0,0.3768566509100171
1,0.27396023969111477,0.009305884580037106,0.0,0.37733503682299924
1,0.27421273315508626,0.005149916992699245,0.0,0.3778141966407356
1,0.27446545932782396,0.006579345130419177,0.0,0.37829413203890155
1,0.2747184184238021,0.008546686614342512,0.0,0.378774844697942
1,0.2749716106576927,0.006252339059450003,0.0,0.3792563363030885
1,0.2752250362443658,0.008134543184797682,0.0,0.37973860854437697
1,0.275478695398889,0.005504791967814361,0.0,0.3802216631166632
1,0.2757325883365286,0.006428460934340843,0.0,0.3807055017196423
1,0.2759867152727491,0.005342262589715836,0.0,0.3811901260578642
1,0.27624107642321344,0.007192415695840985,0.0,0.38167553784075164
1,0.2764956720037838,0.006875844653423745,0.0,0.3821617387826183
1,0.2767505022305206,0.007019692212918728,0.0,0.3826487306026848
1,0.27700556731968407,0.006881418941018847,0.0,0.383136515025098
1,0.2772608674877333,0.006435214656204978,0.0,0.38362509377894727
1,0.277516402951327,0.006006597054234137,0.0,0.38411446859828297
1,0.27777217392732384,0.0061371525291408205,0.0,0.38460464122213456
1,0.27802818063278184,0.007671042702394917,0.0,0.3850956133945274
1,0.2782844232849595,0.004811289554081972,0.0,0.385587386864502
1,0.2785409021013154,0.006453837459473109,0.0,0.3860799633861312
1,0.27879761729950836,0.007020664643165352,0.0,0.3865733447185383
1,0.2790545690973983,0.005089389418159446,0.0,0.3870675326259166
1,0.2793117577130453,0.006071365218433748,0.0,0.38756252887754533
1,0.27956918336471087,0.005883370323144847,0.0,0.38805833524781047
1,0.2798268462708576,0.0041666251429201455,0.0,0.3885549535162215
1,0.2800847466501491,0.005633256892578548,0.0,0.3890523854674305
1,0.2803428847214512,0.006822534629423469,0.0,0.38955063289125175
1,0.2806012607038305,0.006845992142434484,0.0,0.3900496975826777
1,0.28085987481655644,0.008999331292667112,0.0,0.39054958134190143
1,0.2811187272790999,0.010051626984431364,0.0,0.3910502859743323
1,0.2813778183111343,0.006289487415471264,0.0,0.39155181329061656
1,0.2816371481325356,0.008904443910050913,0.0,0.39205416510665664
1,0.2818967169633821,0.00604522677660424,0.0,0.39255734324362845
1,0.28215652502395516,0.008497812945328092,0.0,0.39306134952800265
1,0.28241657253473923,0.007737429687798107,0.0,0.3935661857915627
1,0.2826768597164217,0.0069723550437070575,0.0,0.3940718538714247
1,0.2829373867898937,0.0071358152401269775,0.0,0.3945783556100565
1,0.28319815397624953,0.005394226846855719,0.0,0.39508569285529727
1,0.2834591614967877,0.005959341046960298,0.0,0.39559386746037767
1,0.2837204095730103,0.004612775874181209,0.0,0.396102881283939
1,0.28398189842662375,0.006145230055547805,0.0,0.3966127361900526
1,0.2842436282795389,0.004308034907922755,0.0,0.39712343404824113
1,0.284505599353871,0.006663125122120482,0.0,0.3976349767334971
1,0.28476781187193984,0.008212372073649136,0.0,0.39814736612630336
1,0.28503026605627046,0.007167737799158944,0.0,0.39866060411265364
1,0.28529296212959265,0.00736269169409909,0.0,0.3991746925840721
1,0.2855559003148418,0.007642221447800453,0.0,0.39968963343763464
1,0.28581908083515856,0.009318823623896032,0.0,0.40020542857598823
1,0.28608250391388923,0.006115629778197392,0.0,0.40072207990737174
1,0.2863461697745861,0.007223934216009565,0.0,0.40123958934563714
1,0.2866100786410073,0.006298166383250156,0.0,0.4017579588102691
1,0.2868742307371174,0.004908432641376203,0.0,0.4022771902264069
1,0.28713862628708714,0.007919049338700614,0.0,0.4027972855248643
1,0.28740326551529405,0.00595817165335836,0.0,0.40331824664215105
1,0.2876681486463226,0.004426682286790213,0.0,0.40384007552049433
1,0.28793327590496376,0.00718991383369153,0.0,0.40436277410785826
1,0.28819864751621616,0.005619269482038645,0.0,0.4048863443579673
1,0.2884642637052855,0.005599903793328832,0.0,0.40541078823032584
1,0.2887301246975852,0.0041407967546046726,0.0,0.4059361076902408
1,0.2889962307187365,0.011710115135377471,0.0,0.4064623047088425
1,0.2892625819945681,0.004480656230091698,0.0,0.4069893812631058
1,0.28952917875111756,0.006915885798520466,0.0,0.40751733933587353
1,0.2897960212146303,0.00742870554735159,0.0,0.40804618091587647
1,0.29006310961156023,0.00693999085900597,0.0,0.4085759079977561
1,0.2903304441685703,0.007681539324597908,0.0,0.4091065225820868
1,0.2905980251125319,0.008803575538431353,0.0,0.40963802667539695
1,0.29086585267052606,0.010275662504890738,0.0,0.41017042229019274
1,0.29113392706984265,0.008586624101438903,0.0,0.4107037114449788
1,0.2914022485379811,0.005630444331558152,0.0,0.41123789616428147
1,0.2916708173026509,0.005922733187850958,0.0,0.411772978478672
1,0.29193963359177066,0.008582153714825114,0.0,0.4123089604247868
1,0.2922086976334699,0.011259492730963843,0.0,0.4128458440453532
1,0.2924780096560878,0.006172904379105537,0.0,0.41338363138920964
1,0.292747569888174,0.008832496581687612,0.0,0.4139223245113301
1,0.2930173785584894,0.007541898626357929,0.0,0.41446192547284705
1,0.29328743589600487,0.007530494479609947,0.0,0.41500243634107326
1,0.29355774212990293,0.008268771585657302,0.0,0.4155438591895267
1,0.29382829748957706,0.006013073621526557,0.0,0.41608619609795283
1,0.2940991022046322,0.010052221307609766,0.0,0.4166294491523483
1,0.2943701565048851,0.010547726209173313,0.0,0.41717362044498485
1,0.2946414606203639,0.008452016479791158,0.0,0.4177187120744317
1,0.2949130147813091,0.0070985738510928225,0.0,0.418264726145581
1,0.2951848192181733,0.006580437678192031,0.0,0.41881166476967074
1,0.2954568741616214,0.007927135904529477,0.0,0.41935953006430854
1,0.2957291798425312,0.008075160906624426,0.0,0.4199083241534965
1,0.29600173649199274,0.0097987603956648,0.0,0.42045804916765395
1,0.29627454434130956,0.00771094532538671,0.0,0.4210087072436439
1,0.29654760362199817,0.006094162131491927,0.0,0.4215603005247957
1,0.29682091456578835,0.011255191511441519,0.0,0.4221128311609297
1,0.2970944774046238,0.006500131111450998,0.0,0.4226663013083832
1,0.2973682923706614,0.007523114592538205,0.0,0.42322071313003284
1,0.29764235969627273,0.006311077103822483,0.0,0.42377606879532254
1,0.297916679614043,0.0040203507575965105,0.0,0.42433237048028566
1,0.2981912523567718,0.007637467216262812,0.0,0.42488962036757116
1,0.2984660781574737,0.007570959457752553,0.0,0.42544782064646985
1,0.29874115724937744,0.0075717513075638935,0.0,0.4260069735129372
1,0.29901648986592727,0.006980282557256776,0.0,0.42656708116962166
1,0.2992920762407822,0.009426243922510453,0.0,0.42712814582588776
1,0.2995679166078167,0.008327123664046355,0.0,0.4276901696978431
1,0.2998440112011209,0.005822447378060302,0.0,0.42825315500836425
1,0.3001203602550006,0.009299974953476314,0.0,0.42881710398712164
1,0.30039696400397753,0.005929783830830713,0.0,0.42938201887060623
1,0.3006738226827895,0.005806404562369275,0.0,0.42994790190215565
1,0.3009509365263908,0.007512742244886252,0.0,0.4305147553319803
1,0.30122830576995224,0.006109689402000716,0.0,0.43108258141718986
1,0.3015059306488613,0.010819081752917037,0.0,0.43165138242181944
1,0.3017838113987224,0.005422492213815142,0.0,0.4322211606168568
1,0.3020619482553572,0.008417753229167048,0.0,0.4327919182802685
1,0.30234034145480454,0.009070083106999695,0.0,0.43336365769702656
1,0.3026189912333211,0.010723717049243823,0.0,0.433936381159137
1,0.30289789782738097,0.006444136950773263,0.0,0.43451009096566495
1,0.3031770614736763,0.009172225950193435,0.0,0.43508478942276274
1,0.30345648240911766,0.007138912334723666,0.0,0.43566047884369813
1,0.3037361608708333,0.006590090575067375,0.0,0.4362371615488795
1,0.3040160970961709,0.009404015586072562,0.0,0.43681483986588665
